id,c_codigopostal,c_estado,c_municipio,c_localidad
catalogos_codigo_postal61880,66057,NLE,21,3
catalogos_codigo_postal61881,66058,NLE,21,3
catalogos_codigo_postal61882,66059,NLE,21,3
catalogos_codigo_postal61883,66060,NLE,,
catalogos_codigo_postal61884,66061,NLE,21,3
catalogos_codigo_postal61885,66062,NLE,21,3
catalogos_codigo_postal61886,66063,NLE,21,3
catalogos_codigo_postal61887,66064,NLE,21,3
catalogos_codigo_postal61888,66065,NLE,21,3
catalogos_codigo_postal61889,66066,NLE,,
catalogos_codigo_postal61890,66067,NLE,21,3
catalogos_codigo_postal61891,66068,NLE,21,3
catalogos_codigo_postal61892,66069,NLE,,
catalogos_codigo_postal61893,66070,NLE,21,3
catalogos_codigo_postal61894,66071,NLE,,
catalogos_codigo_postal61895,66072,NLE,21,3
catalogos_codigo_postal61896,66073,NLE,21,3
catalogos_codigo_postal61897,66074,NLE,21,3
catalogos_codigo_postal61898,66075,NLE,21,3
catalogos_codigo_postal61899,66076,NLE,,
catalogos_codigo_postal61900,66077,NLE,,
catalogos_codigo_postal61901,66078,NLE,,
catalogos_codigo_postal61902,66079,NLE,,
catalogos_codigo_postal61903,66080,NLE,21,3
catalogos_codigo_postal61904,66081,NLE,,
catalogos_codigo_postal61905,66082,NLE,,
catalogos_codigo_postal61906,66083,NLE,21,3
catalogos_codigo_postal61907,66084,NLE,21,3
catalogos_codigo_postal61908,66085,NLE,21,3
catalogos_codigo_postal61909,66086,NLE,,
catalogos_codigo_postal61910,66087,NLE,,
catalogos_codigo_postal61911,66088,NLE,,
catalogos_codigo_postal61912,66089,NLE,,
catalogos_codigo_postal61913,66090,NLE,,
catalogos_codigo_postal61914,66091,NLE,,
catalogos_codigo_postal61915,66092,NLE,,
catalogos_codigo_postal61916,66093,NLE,,
catalogos_codigo_postal61917,66094,NLE,,
catalogos_codigo_postal61918,66095,NLE,,
catalogos_codigo_postal61919,66096,NLE,,
catalogos_codigo_postal61920,66097,NLE,,
catalogos_codigo_postal61921,66098,NLE,,
catalogos_codigo_postal61922,66099,NLE,,
catalogos_codigo_postal61923,66100,NLE,48,10
catalogos_codigo_postal61924,66101,NLE,,
catalogos_codigo_postal61925,66102,NLE,,
catalogos_codigo_postal61926,66103,NLE,,
catalogos_codigo_postal61927,66104,NLE,,
catalogos_codigo_postal61928,66105,NLE,,
catalogos_codigo_postal61929,66106,NLE,,
catalogos_codigo_postal61930,66107,NLE,,
catalogos_codigo_postal61931,66108,NLE,,
catalogos_codigo_postal61932,66109,NLE,,
catalogos_codigo_postal61933,66110,NLE,48,10
catalogos_codigo_postal61934,66111,NLE,,
catalogos_codigo_postal61935,66112,NLE,,
catalogos_codigo_postal61936,66113,NLE,,
catalogos_codigo_postal61937,66114,NLE,48,10
catalogos_codigo_postal61938,66115,NLE,48,10
catalogos_codigo_postal61939,66116,NLE,48,10
catalogos_codigo_postal61940,66117,NLE,48,10
catalogos_codigo_postal61941,66118,NLE,48,10
catalogos_codigo_postal61942,66119,NLE,48,10
catalogos_codigo_postal61943,66120,NLE,48,10
catalogos_codigo_postal61944,66121,NLE,,
catalogos_codigo_postal61945,66122,NLE,,
catalogos_codigo_postal61946,66123,NLE,,
catalogos_codigo_postal61947,66124,NLE,,
catalogos_codigo_postal61948,66125,NLE,,
catalogos_codigo_postal61949,66126,NLE,,
catalogos_codigo_postal61950,66127,NLE,,
catalogos_codigo_postal61951,66128,NLE,,
catalogos_codigo_postal61952,66129,NLE,48,10
catalogos_codigo_postal61953,66130,NLE,48,10
catalogos_codigo_postal61954,66131,NLE,,
catalogos_codigo_postal61955,66132,NLE,,
catalogos_codigo_postal61956,66133,NLE,,
catalogos_codigo_postal61957,66134,NLE,,
catalogos_codigo_postal61958,66135,NLE,,
catalogos_codigo_postal61959,66136,NLE,,
catalogos_codigo_postal61960,66137,NLE,,
catalogos_codigo_postal61961,66138,NLE,,
catalogos_codigo_postal61962,66139,NLE,48,10
catalogos_codigo_postal61963,66140,NLE,48,10
catalogos_codigo_postal61964,66141,NLE,,
catalogos_codigo_postal61965,66142,NLE,,
catalogos_codigo_postal61966,66143,NLE,48,10
catalogos_codigo_postal61967,66144,NLE,48,10
catalogos_codigo_postal61968,66145,NLE,48,10
catalogos_codigo_postal61969,66146,NLE,,
catalogos_codigo_postal61970,66147,NLE,48,10
catalogos_codigo_postal61971,66148,NLE,,
catalogos_codigo_postal61972,66149,NLE,48,10
catalogos_codigo_postal61973,66150,NLE,48,10
catalogos_codigo_postal61974,66151,NLE,,
catalogos_codigo_postal61975,66152,NLE,,
catalogos_codigo_postal61976,66153,NLE,,
catalogos_codigo_postal61977,66154,NLE,,
catalogos_codigo_postal61978,66155,NLE,,
catalogos_codigo_postal61979,66156,NLE,,
catalogos_codigo_postal61980,66157,NLE,,
catalogos_codigo_postal61981,66158,NLE,,
catalogos_codigo_postal61982,66159,NLE,48,10
catalogos_codigo_postal61983,66160,NLE,48,10
catalogos_codigo_postal61984,66161,NLE,,
catalogos_codigo_postal61985,66162,NLE,,
catalogos_codigo_postal61986,66163,NLE,,
catalogos_codigo_postal61987,66164,NLE,,
catalogos_codigo_postal61988,66165,NLE,48,10
catalogos_codigo_postal61989,66166,NLE,48,10
catalogos_codigo_postal61990,66167,NLE,48,10
catalogos_codigo_postal61991,66168,NLE,48,10
catalogos_codigo_postal61992,66169,NLE,48,10
catalogos_codigo_postal61993,66170,NLE,48,10
catalogos_codigo_postal61994,66171,NLE,,
catalogos_codigo_postal61995,66172,NLE,,
catalogos_codigo_postal61996,66173,NLE,,
catalogos_codigo_postal61997,66174,NLE,,
catalogos_codigo_postal61998,66175,NLE,,
catalogos_codigo_postal61999,66176,NLE,,
catalogos_codigo_postal62000,66177,NLE,,
catalogos_codigo_postal62001,66178,NLE,,
catalogos_codigo_postal62002,66179,NLE,48,10
catalogos_codigo_postal62003,66180,NLE,48,10
catalogos_codigo_postal62004,66181,NLE,,
catalogos_codigo_postal62005,66182,NLE,,
catalogos_codigo_postal62006,66183,NLE,,
catalogos_codigo_postal62007,66184,NLE,,
catalogos_codigo_postal62008,66185,NLE,,
catalogos_codigo_postal62009,66186,NLE,,
catalogos_codigo_postal62010,66187,NLE,48,10
catalogos_codigo_postal62011,66188,NLE,48,10
catalogos_codigo_postal62012,66189,NLE,48,10
catalogos_codigo_postal62013,66190,NLE,48,10
catalogos_codigo_postal62014,66191,NLE,,
catalogos_codigo_postal62015,66192,NLE,,
catalogos_codigo_postal62016,66193,NLE,,
catalogos_codigo_postal62017,66194,NLE,,
catalogos_codigo_postal62018,66195,NLE,48,10
catalogos_codigo_postal62019,66196,NLE,48,10
catalogos_codigo_postal62020,66197,NLE,48,10
catalogos_codigo_postal62021,66198,NLE,48,10
catalogos_codigo_postal62022,66199,NLE,48,10
catalogos_codigo_postal62023,66200,NLE,19,2
catalogos_codigo_postal62024,66201,NLE,,
catalogos_codigo_postal62025,66202,NLE,,
catalogos_codigo_postal62026,66203,NLE,,
catalogos_codigo_postal62027,66204,NLE,,
catalogos_codigo_postal62028,66205,NLE,,
catalogos_codigo_postal62029,66206,NLE,,
catalogos_codigo_postal62030,66207,NLE,,
catalogos_codigo_postal62031,66208,NLE,,
catalogos_codigo_postal62032,66209,NLE,,
catalogos_codigo_postal62033,66210,NLE,19,2
catalogos_codigo_postal62034,66211,NLE,,
catalogos_codigo_postal62035,66212,NLE,,
catalogos_codigo_postal62036,66213,NLE,,
catalogos_codigo_postal62037,66214,NLE,19,2
catalogos_codigo_postal62038,66215,NLE,19,2
catalogos_codigo_postal62039,66216,NLE,19,2
catalogos_codigo_postal62040,66217,NLE,19,2
catalogos_codigo_postal62041,66218,NLE,19,2
catalogos_codigo_postal62042,66219,NLE,19,2
catalogos_codigo_postal62043,66220,NLE,19,2
catalogos_codigo_postal62044,66221,NLE,,
catalogos_codigo_postal62045,66222,NLE,,
catalogos_codigo_postal62046,66223,NLE,,
catalogos_codigo_postal62047,66224,NLE,19,2
catalogos_codigo_postal62048,66225,NLE,19,2
catalogos_codigo_postal62049,66226,NLE,19,2
catalogos_codigo_postal62050,66227,NLE,19,2
catalogos_codigo_postal62051,66228,NLE,19,2
catalogos_codigo_postal62052,66229,NLE,,
catalogos_codigo_postal62053,66230,NLE,19,2
catalogos_codigo_postal62054,66231,NLE,,
catalogos_codigo_postal62055,66232,NLE,,
catalogos_codigo_postal62056,66233,NLE,19,2
catalogos_codigo_postal62057,66234,NLE,19,2
catalogos_codigo_postal62058,66235,NLE,19,2
catalogos_codigo_postal62059,66236,NLE,19,2
catalogos_codigo_postal62060,66237,NLE,19,2
catalogos_codigo_postal62061,66238,NLE,19,2
catalogos_codigo_postal62062,66239,NLE,19,2
catalogos_codigo_postal62063,66240,NLE,19,2
catalogos_codigo_postal62064,66241,NLE,,
catalogos_codigo_postal62065,66242,NLE,,
catalogos_codigo_postal62066,66243,NLE,,
catalogos_codigo_postal62067,66244,NLE,19,2
catalogos_codigo_postal62068,66245,NLE,19,2
catalogos_codigo_postal62069,66246,NLE,19,2
catalogos_codigo_postal62070,66247,NLE,19,2
catalogos_codigo_postal62071,66248,NLE,,
catalogos_codigo_postal62072,66249,NLE,19,2
catalogos_codigo_postal62073,66250,NLE,19,2
catalogos_codigo_postal62074,66251,NLE,,
catalogos_codigo_postal62075,66252,NLE,,
catalogos_codigo_postal62076,66253,NLE,,
catalogos_codigo_postal62077,66254,NLE,19,2
catalogos_codigo_postal62078,66255,NLE,,
catalogos_codigo_postal62079,66256,NLE,19,2
catalogos_codigo_postal62080,66257,NLE,19,2
catalogos_codigo_postal62081,66258,NLE,,
catalogos_codigo_postal62082,66259,NLE,19,2
catalogos_codigo_postal62083,66260,NLE,19,2
catalogos_codigo_postal62084,66261,NLE,,
catalogos_codigo_postal62085,66262,NLE,,
catalogos_codigo_postal62086,66263,NLE,19,2
catalogos_codigo_postal62087,66264,NLE,19,2
catalogos_codigo_postal62088,66265,NLE,19,2
catalogos_codigo_postal62089,66266,NLE,19,2
catalogos_codigo_postal62090,66267,NLE,19,2
catalogos_codigo_postal62091,66268,NLE,19,2
catalogos_codigo_postal62092,66269,NLE,19,2
catalogos_codigo_postal62093,66270,NLE,19,2
catalogos_codigo_postal62094,66271,NLE,,
catalogos_codigo_postal62095,66272,NLE,,
catalogos_codigo_postal62096,66273,NLE,19,2
catalogos_codigo_postal62097,66274,NLE,19,2
catalogos_codigo_postal62098,66275,NLE,19,2
catalogos_codigo_postal62099,66276,NLE,19,2
catalogos_codigo_postal62100,66277,NLE,19,2
catalogos_codigo_postal62101,66278,NLE,19,2
catalogos_codigo_postal62102,66279,NLE,19,2
catalogos_codigo_postal62103,66280,NLE,19,2
catalogos_codigo_postal62104,66281,NLE,,
catalogos_codigo_postal62105,66282,NLE,,
catalogos_codigo_postal62106,66283,NLE,,
catalogos_codigo_postal62107,66284,NLE,,
catalogos_codigo_postal62108,66285,NLE,19,2
catalogos_codigo_postal62109,66286,NLE,19,2
catalogos_codigo_postal62110,66287,NLE,19,2
catalogos_codigo_postal62111,66288,NLE,,
catalogos_codigo_postal62112,66289,NLE,,
catalogos_codigo_postal62113,66290,NLE,19,2
catalogos_codigo_postal62114,66291,NLE,,
catalogos_codigo_postal62115,66292,NLE,,
catalogos_codigo_postal62116,66293,NLE,,
catalogos_codigo_postal62117,66294,NLE,,
catalogos_codigo_postal62118,66295,NLE,19,2
catalogos_codigo_postal62119,66296,NLE,19,2
catalogos_codigo_postal62120,66297,NLE,19,2
catalogos_codigo_postal62121,66298,NLE,,
catalogos_codigo_postal62122,66299,NLE,,
catalogos_codigo_postal62123,66300,NLE,,
catalogos_codigo_postal62124,66301,NLE,,
catalogos_codigo_postal62125,66302,NLE,,
catalogos_codigo_postal62126,66303,NLE,,
catalogos_codigo_postal62127,66304,NLE,,
catalogos_codigo_postal62128,66305,NLE,,
catalogos_codigo_postal62129,66306,NLE,,
catalogos_codigo_postal62130,66307,NLE,,
catalogos_codigo_postal62131,66308,NLE,,
catalogos_codigo_postal62132,66309,NLE,,
catalogos_codigo_postal62133,66310,NLE,,
catalogos_codigo_postal62134,66311,NLE,,
catalogos_codigo_postal62135,66312,NLE,,
catalogos_codigo_postal62136,66313,NLE,,
catalogos_codigo_postal62137,66314,NLE,,
catalogos_codigo_postal62138,66315,NLE,,
catalogos_codigo_postal62139,66316,NLE,,
catalogos_codigo_postal62140,66317,NLE,,
catalogos_codigo_postal62141,66318,NLE,,
catalogos_codigo_postal62142,66319,NLE,,
catalogos_codigo_postal62143,66320,NLE,,
catalogos_codigo_postal62144,66321,NLE,,
catalogos_codigo_postal62145,66322,NLE,,
catalogos_codigo_postal62146,66323,NLE,,
catalogos_codigo_postal62147,66324,NLE,,
catalogos_codigo_postal62148,66325,NLE,,
catalogos_codigo_postal62149,66326,NLE,,
catalogos_codigo_postal62150,66327,NLE,,
catalogos_codigo_postal62151,66328,NLE,,
catalogos_codigo_postal62152,66329,NLE,,
catalogos_codigo_postal62153,66330,NLE,,
catalogos_codigo_postal62154,66331,NLE,,
catalogos_codigo_postal62155,66332,NLE,,
catalogos_codigo_postal62156,66333,NLE,,
catalogos_codigo_postal62157,66334,NLE,,
catalogos_codigo_postal62158,66335,NLE,,
catalogos_codigo_postal62159,66336,NLE,,
catalogos_codigo_postal62160,66337,NLE,,
catalogos_codigo_postal62161,66338,NLE,,
catalogos_codigo_postal62162,66339,NLE,,
catalogos_codigo_postal62163,66340,NLE,,
catalogos_codigo_postal62164,66341,NLE,,
catalogos_codigo_postal62165,66342,NLE,,
catalogos_codigo_postal62166,66343,NLE,,
catalogos_codigo_postal62167,66344,NLE,,
catalogos_codigo_postal62168,66345,NLE,,
catalogos_codigo_postal62169,66346,NLE,,
catalogos_codigo_postal62170,66347,NLE,,
catalogos_codigo_postal62171,66348,NLE,,
catalogos_codigo_postal62172,66349,NLE,,
catalogos_codigo_postal62173,66350,NLE,48,10
catalogos_codigo_postal62174,66351,NLE,,
catalogos_codigo_postal62175,66352,NLE,,
catalogos_codigo_postal62176,66353,NLE,48,10
catalogos_codigo_postal62177,66354,NLE,48,10
catalogos_codigo_postal62178,66355,NLE,48,10
catalogos_codigo_postal62179,66356,NLE,48,10
catalogos_codigo_postal62180,66357,NLE,48,10
catalogos_codigo_postal62181,66358,NLE,48,10
catalogos_codigo_postal62182,66359,NLE,48,10
catalogos_codigo_postal62183,66360,NLE,48,10
catalogos_codigo_postal62184,66361,NLE,,
catalogos_codigo_postal62185,66362,NLE,48,10
catalogos_codigo_postal62186,66363,NLE,48,10
catalogos_codigo_postal62187,66364,NLE,48,10
catalogos_codigo_postal62188,66365,NLE,48,10
catalogos_codigo_postal62189,66366,NLE,48,10
catalogos_codigo_postal62190,66367,NLE,48,10
catalogos_codigo_postal62191,66368,NLE,48,10
catalogos_codigo_postal62192,66369,NLE,48,10
catalogos_codigo_postal62193,66370,NLE,48,10
catalogos_codigo_postal62194,66371,NLE,,
catalogos_codigo_postal62195,66372,NLE,,
catalogos_codigo_postal62196,66373,NLE,48,10
catalogos_codigo_postal62197,66374,NLE,48,10
catalogos_codigo_postal62198,66375,NLE,48,10
catalogos_codigo_postal62199,66376,NLE,48,10
catalogos_codigo_postal62200,66377,NLE,48,10
catalogos_codigo_postal62201,66378,NLE,48,10
catalogos_codigo_postal62202,66379,NLE,,
catalogos_codigo_postal62203,66380,NLE,,
catalogos_codigo_postal62204,66381,NLE,,
catalogos_codigo_postal62205,66382,NLE,,
catalogos_codigo_postal62206,66383,NLE,,
catalogos_codigo_postal62207,66384,NLE,,
catalogos_codigo_postal62208,66385,NLE,,
catalogos_codigo_postal62209,66386,NLE,,
catalogos_codigo_postal62210,66387,NLE,,
catalogos_codigo_postal62211,66388,NLE,,
catalogos_codigo_postal62212,66389,NLE,,
catalogos_codigo_postal62213,66390,NLE,48,
catalogos_codigo_postal62214,66391,NLE,,
catalogos_codigo_postal62215,66392,NLE,,
catalogos_codigo_postal62216,66393,NLE,,
catalogos_codigo_postal62217,66394,NLE,,
catalogos_codigo_postal62218,66395,NLE,,
catalogos_codigo_postal62219,66396,NLE,,
catalogos_codigo_postal62220,66397,NLE,,
catalogos_codigo_postal62221,66398,NLE,,
catalogos_codigo_postal62222,66399,NLE,,
catalogos_codigo_postal62223,66400,NLE,46,9
catalogos_codigo_postal62224,66401,NLE,,
catalogos_codigo_postal62225,66402,NLE,,
catalogos_codigo_postal62226,66403,NLE,,
catalogos_codigo_postal62227,66404,NLE,,
catalogos_codigo_postal62228,66405,NLE,,
catalogos_codigo_postal62229,66406,NLE,,
catalogos_codigo_postal62230,66407,NLE,,
catalogos_codigo_postal62231,66408,NLE,,
catalogos_codigo_postal62232,66409,NLE,46,9
catalogos_codigo_postal62233,66410,NLE,46,9
catalogos_codigo_postal62234,66411,NLE,,
catalogos_codigo_postal62235,66412,NLE,46,9
catalogos_codigo_postal62236,66413,NLE,46,9
catalogos_codigo_postal62237,66414,NLE,46,9
catalogos_codigo_postal62238,66415,NLE,46,9
catalogos_codigo_postal62239,66416,NLE,,
catalogos_codigo_postal62240,66417,NLE,46,9
catalogos_codigo_postal62241,66418,NLE,46,9
catalogos_codigo_postal62242,66419,NLE,,
catalogos_codigo_postal62243,66420,NLE,46,9
catalogos_codigo_postal62244,66421,NLE,,
catalogos_codigo_postal62245,66422,NLE,46,9
catalogos_codigo_postal62246,66423,NLE,46,9
catalogos_codigo_postal62247,66424,NLE,46,9
catalogos_codigo_postal62248,66425,NLE,46,9
catalogos_codigo_postal62249,66426,NLE,,
catalogos_codigo_postal62250,66427,NLE,46,9
catalogos_codigo_postal62251,66428,NLE,46,9
catalogos_codigo_postal62252,66429,NLE,,
catalogos_codigo_postal62253,66430,NLE,46,9
catalogos_codigo_postal62254,66431,NLE,,
catalogos_codigo_postal62255,66432,NLE,,
catalogos_codigo_postal62256,66433,NLE,,
catalogos_codigo_postal62257,66434,NLE,46,9
catalogos_codigo_postal62258,66435,NLE,46,9
catalogos_codigo_postal62259,66437,NLE,46,9
catalogos_codigo_postal62260,66438,NLE,46,9
catalogos_codigo_postal62261,66439,NLE,,
catalogos_codigo_postal62262,66440,NLE,46,9
catalogos_codigo_postal62263,66441,NLE,,
catalogos_codigo_postal62264,66442,NLE,,
catalogos_codigo_postal62265,66443,NLE,46,9
catalogos_codigo_postal62266,66444,NLE,46,9
catalogos_codigo_postal62267,66445,NLE,46,9
catalogos_codigo_postal62268,66446,NLE,46,9
catalogos_codigo_postal62269,66447,NLE,46,9
catalogos_codigo_postal62270,66448,NLE,46,9
catalogos_codigo_postal62271,66449,NLE,46,9
catalogos_codigo_postal62272,66450,NLE,46,9
catalogos_codigo_postal62273,66451,NLE,,
catalogos_codigo_postal62274,66452,NLE,46,9
catalogos_codigo_postal62275,66453,NLE,,
catalogos_codigo_postal62276,66454,NLE,,
catalogos_codigo_postal62277,66455,NLE,46,9
catalogos_codigo_postal62278,66456,NLE,46,9
catalogos_codigo_postal62279,66457,NLE,46,9
catalogos_codigo_postal62280,66458,NLE,46,9
catalogos_codigo_postal62281,66459,NLE,46,9
catalogos_codigo_postal62282,66460,NLE,46,9
catalogos_codigo_postal62283,66461,NLE,,
catalogos_codigo_postal62284,66462,NLE,,
catalogos_codigo_postal62285,66463,NLE,46,9
catalogos_codigo_postal62286,66464,NLE,46,9
catalogos_codigo_postal62287,66465,NLE,46,9
catalogos_codigo_postal62288,66466,NLE,46,9
catalogos_codigo_postal62289,66467,NLE,46,9
catalogos_codigo_postal62290,66468,NLE,46,9
catalogos_codigo_postal62291,66469,NLE,46,9
catalogos_codigo_postal62292,66470,NLE,46,9
catalogos_codigo_postal62293,66471,NLE,,
catalogos_codigo_postal62294,66472,NLE,,
catalogos_codigo_postal62295,66473,NLE,46,9
catalogos_codigo_postal62296,66474,NLE,46,9
catalogos_codigo_postal62297,66475,NLE,46,9
catalogos_codigo_postal62298,66476,NLE,46,9
catalogos_codigo_postal62299,66477,NLE,46,9
catalogos_codigo_postal62300,66478,NLE,46,9
catalogos_codigo_postal62301,66479,NLE,46,9
catalogos_codigo_postal62302,66480,NLE,46,9
catalogos_codigo_postal62303,66481,NLE,,
catalogos_codigo_postal62304,66482,NLE,46,9
catalogos_codigo_postal62305,66483,NLE,,
catalogos_codigo_postal62306,66484,NLE,46,9
catalogos_codigo_postal62307,66485,NLE,46,9
catalogos_codigo_postal62308,66486,NLE,46,9
catalogos_codigo_postal62309,66487,NLE,,
catalogos_codigo_postal62310,66488,NLE,46,9
catalogos_codigo_postal62311,66489,NLE,46,9
catalogos_codigo_postal62312,66490,NLE,46,9
catalogos_codigo_postal62313,66491,NLE,,
catalogos_codigo_postal62314,66492,NLE,46,9
catalogos_codigo_postal62315,66493,NLE,46,9
catalogos_codigo_postal62316,66494,NLE,46,9
catalogos_codigo_postal62317,66495,NLE,46,9
catalogos_codigo_postal62318,66496,NLE,46,9
catalogos_codigo_postal62319,66497,NLE,,
catalogos_codigo_postal62320,66498,NLE,,
catalogos_codigo_postal62321,66499,NLE,46,9
catalogos_codigo_postal62322,66500,NLE,,
catalogos_codigo_postal62323,66501,NLE,,
catalogos_codigo_postal62324,66502,NLE,,
catalogos_codigo_postal62325,66503,NLE,,
catalogos_codigo_postal62326,66504,NLE,,
catalogos_codigo_postal62327,66505,NLE,,
catalogos_codigo_postal62328,66506,NLE,,
catalogos_codigo_postal62329,66507,NLE,,
catalogos_codigo_postal62330,66508,NLE,,
catalogos_codigo_postal62331,66509,NLE,,
catalogos_codigo_postal62332,66510,NLE,,
catalogos_codigo_postal62333,66511,NLE,,
catalogos_codigo_postal62334,66512,NLE,,
catalogos_codigo_postal62335,66513,NLE,,
catalogos_codigo_postal62336,66514,NLE,,
catalogos_codigo_postal62337,66515,NLE,,
catalogos_codigo_postal62338,66516,NLE,,
catalogos_codigo_postal62339,66517,NLE,,
catalogos_codigo_postal62340,66518,NLE,,
catalogos_codigo_postal62341,66519,NLE,,
catalogos_codigo_postal62342,66520,NLE,,
catalogos_codigo_postal62343,66521,NLE,,
catalogos_codigo_postal62344,66522,NLE,,
catalogos_codigo_postal62345,66523,NLE,,
catalogos_codigo_postal62346,66524,NLE,,
catalogos_codigo_postal62347,66525,NLE,,
catalogos_codigo_postal62348,66526,NLE,,
catalogos_codigo_postal62349,66527,NLE,,
catalogos_codigo_postal62350,66528,NLE,,
catalogos_codigo_postal62351,66529,NLE,,
catalogos_codigo_postal62352,66530,NLE,,
catalogos_codigo_postal62353,66531,NLE,,
